pozo_id,operador,area,ventana,mes,petroleo_bbl,gas_mm3,agua_bbl,petroleo_bbl_d
VM-088,ExxonMobil,Bandurria Sur,Petroleo negro,2025-09,14619.0,2.092,3902.0,480.9
VM-088,ExxonMobil,Bandurria Sur,Petroleo negro,2025-10,13502.0,1.932,6885.0,444.2
VM-088,ExxonMobil,Bandurria Sur,Petroleo negro,2025-11,14104.0,2.018,11112.0,464.0
VM-088,ExxonMobil,Bandurria Sur,Petroleo negro,2025-12,12784.0,1.829,2881.0,420.5
VM-088,ExxonMobil,Bandurria Sur,Petroleo negro,2026-01,13568.0,1.942,10007.0,446.3
VM-088,ExxonMobil,Bandurria Sur,Petroleo negro,2026-02,12199.0,1.746,4618.0,401.3
VM-088,ExxonMobil,Bandurria Sur,Petroleo negro,2026-03,12993.0,1.859,7596.0,427.4
VM-088,ExxonMobil,Bandurria Sur,Petroleo negro,2026-04,13062.0,1.869,7805.0,429.7
VM-088,ExxonMobil,Bandurria Sur,Petroleo negro,2026-05,12943.0,1.852,4866.0,425.7
VM-088,ExxonMobil,Bandurria Sur,Petroleo negro,2026-06,12361.0,1.769,6845.0,406.6
VM-088,ExxonMobil,Bandurria Sur,Petroleo negro,2026-07,11558.0,1.654,7309.0,380.2
VM-088,ExxonMobil,Bandurria Sur,Petroleo negro,2026-08,12082.0,1.729,6618.0,397.4
VM-089,Shell,El Trapial,Petroleo volatil,2026-01,25180.0,7.607,11261.0,828.3
VM-089,Shell,El Trapial,Petroleo volatil,2026-02,23231.0,7.018,10006.0,764.2
VM-089,Shell,El Trapial,Petroleo volatil,2026-03,20521.0,6.199,11441.0,675.0
VM-089,Shell,El Trapial,Petroleo volatil,2026-04,18559.0,5.607,13936.0,610.5
VM-089,Shell,El Trapial,Petroleo volatil,2026-05,17600.0,5.317,9743.0,578.9
VM-089,Shell,El Trapial,Petroleo volatil,2026-06,16363.0,4.943,10232.0,538.2
VM-089,Shell,El Trapial,Petroleo volatil,2026-07,14468.0,4.371,5640.0,475.9
VM-089,Shell,El Trapial,Petroleo volatil,2026-08,14089.0,4.256,3998.0,463.5
VM-090,Pan American Energy,La Amarga Chica,Petroleo negro,2026-07,39811.0,5.697,26332.0,1309.6
VM-090,Pan American Energy,La Amarga Chica,Petroleo negro,2026-08,35267.0,5.047,14099.0,1160.1
